file,original_name,best_match,confidence,status,reason,method,top_sim,margin,top_candidates
abb_gen.ttl,Motor_type,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
abb_gen.ttl,Output_kW,rated_output_power,0.55,ACCEPT,"The OEM variable 'Output_kW' most closely matches the ontology candidate 'rated_output_power' based on the highest similarity score (0.552). Both refer to output power in kilowatts (kW), and the ontology property explicitly uses kW as the unit symbol, aligning with the OEM variable's naming and expected unit.",LLM,0.5524781346321106,0.038175761699676514,"[{""id"": ""rated_output_power"", ""sim"": 0.5525}, {""id"": ""output_power"", ""sim"": 0.5143}, {""id"": ""input_power"", ""sim"": 0.4642}, {""id"": ""mcrPower_kW"", ""sim"": 0.4642}, {""id"": ""copper_losses"", ""sim"": 0.4412}]"
abb_gen.ttl,Speed_r_min,minimum_air_speed,0.51,ACCEPT,"The OEM variable 'Speed_r_min' likely refers to a minimum speed value, and among the candidates, 'minimum_air_speed' has the highest similarity score (0.51). Although the unit is 'm_per_s' and the domain is ElectricMotor, which may not perfectly match the OEM context, it is the closest semantic and lexical match available. Other candidates refer to rotational speed (rpm or rev/s) or rudder speed minima, which are less directly related to the variable name and intent.",LLM,0.5065497159957886,0.04091024398803711,"[{""id"": ""minimum_air_speed"", ""sim"": 0.5065}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.4656}, {""id"": ""reg:CI_RudderSpeedMinima"", ""sim"": 0.4628}, {""id"": ""shape:rudderSpeedMinima"", ""sim"": 0.4569}, {""id"": ""nn_rpm"", ""sim"": 0.4371}]"
abb_gen.ttl,Efficiency_full_load,efficiency_class_ie,0.46,HUMAN_REVIEW,"The OEM variable 'Efficiency_full_load' refers to the efficiency of a device (likely a motor) at full load. Among the candidates, 'efficiency_class_ie' is most closely related, as it represents an efficiency property within the motor domain and references IEC standards for efficiency classification. Although the similarity score is moderate, it is the highest among the candidates and aligns with the context of efficiency at a specific operating point.",LLM,0.4563223421573639,0.00024962425231933594,"[{""id"": ""efficiency_class_ie"", ""sim"": 0.4563}, {""id"": ""efficiency"", ""sim"": 0.4561}, {""id"": ""power_factor"", ""sim"": 0.4248}, {""id"": ""copper_losses"", ""sim"": 0.4118}, {""id"": ""rated_output_power"", ""sim"": 0.4075}]"
abb_gen.ttl,cos_phi,,0.3043374717235565,NO_MATCH,Low similarity (top_sim=0.304 < MIN_SIM=0.45),LOW_SIM,0.3043374717235565,0.0030597150325775146,"[{""id"": ""power_factor"", ""sim"": 0.3043}, {""id"": ""angular_frequency"", ""sim"": 0.3013}, {""id"": ""slip_ratio"", ""sim"": 0.3009}, {""id"": ""copper_losses"", ""sim"": 0.2859}, {""id"": ""hull:HullParams1"", ""sim"": 0.2849}]"
abb_gen.ttl,current_I_N_A,,0.33075156807899475,NO_MATCH,Low similarity (top_sim=0.331 < MIN_SIM=0.45),LOW_SIM,0.33075156807899475,0.0005379617214202881,"[{""id"": ""locked_rotor_current"", ""sim"": 0.3308}, {""id"": ""rated_current"", ""sim"": 0.3302}, {""id"": ""inertiaRatio_Ie_It"", ""sim"": 0.3019}, {""id"": ""resistance"", ""sim"": 0.3007}, {""id"": ""input_power"", ""sim"": 0.2872}]"
abb_gen.ttl,rated_torque_Nm,ratedTorque_kNm,0.56,ACCEPT,"The OEM variable 'rated_torque_Nm' refers to the rated torque, and among the candidates, 'ratedTorque_kNm' is the closest semantic match, representing rated torque as a property. Although the unit in the ontology is kNm and the OEM variable is in Nm, this is a convertible difference. The other candidates either refer to general torque, breakdown torque, or maximum torque, which do not specifically denote 'rated' torque. Therefore, 'ratedTorque_kNm' is the best match.",LLM,0.5560941100120544,0.019100666046142578,"[{""id"": ""ratedTorque_kNm"", ""sim"": 0.5561}, {""id"": ""ratedTorque_kNm"", ""sim"": 0.537}, {""id"": ""torque"", ""sim"": 0.5247}, {""id"": ""breakdown_torque"", ""sim"": 0.4999}, {""id"": ""qEmax_kNm"", ""sim"": 0.4943}]"
abb_gen.ttl,J_kgm2,,0.42389658093452454,HUMAN_REVIEW,Low similarity (top_sim=0.424 < MIN_SIM=0.45),LOW_SIM,0.42389658093452454,0.02125033736228943,"[{""id"": ""mass"", ""sim"": 0.4239}, {""id"": ""charpyV_J"", ""sim"": 0.4026}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3949}, {""id"": ""addedMass_kg"", ""sim"": 0.3922}, {""id"": ""Qr_kNm"", ""sim"": 0.3915}]"
abb_gen.ttl,Weight_kg,,0.421511173248291,HUMAN_REVIEW,Low similarity (top_sim=0.422 < MIN_SIM=0.45),LOW_SIM,0.421511173248291,0.027941524982452393,"[{""id"": ""mass"", ""sim"": 0.4215}, {""id"": ""addedMass_kg"", ""sim"": 0.3936}, {""id"": ""rated_output_power"", ""sim"": 0.3448}, {""id"": ""Qr_kNm"", ""sim"": 0.3442}, {""id"": ""Tr_kN"", ""sim"": 0.3389}]"
bmd_series.ttl,stall_rms_current_I0,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_dc_current_Ib,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,max_rms_current_Imax,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_moment_of_inertia_Jb,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,back_emf_constant_Ke,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,stall_torque_M0,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_torque_Mb,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_mass_mb,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,equivalent_torque_MEQU,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,motor_mass_without_brake_flywheel_mM,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_electrical_power_Pb,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_engaging_time_t1,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_release_time_t2,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,brake_dc_voltage_Vb,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,DeltaJ,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,Delta_mM,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
bmd_series.ttl,poles_2p,number_of_poles,0.49287769198417664,HUMAN_REVIEW,"Auto by margin (top_sim=0.493, margin=0.161)",AUTO_MARGIN,0.49287769198417664,0.16098928451538086,"[{""id"": ""number_of_poles"", ""sim"": 0.4929}, {""id"": ""power_factor"", ""sim"": 0.3319}, {""id"": ""power"", ""sim"": 0.3142}, {""id"": ""locked_rotor_torque"", ""sim"": 0.31}, {""id"": ""P0_7_m"", ""sim"": 0.3069}]"
bmd_series.ttl,winding_temperature_rise_dT,winding_temperature_rise_K,0.5766267776489258,ACCEPT,"Auto by margin (top_sim=0.577, margin=0.163)",AUTO_MARGIN,0.5766267776489258,0.16331607103347778,"[{""id"": ""winding_temperature_rise_K"", ""sim"": 0.5766}, {""id"": ""insulation_thermal_class"", ""sim"": 0.4133}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4017}, {""id"": ""copper_losses"", ""sim"": 0.4006}, {""id"": ""locked_rotor_current"", ""sim"": 0.3981}]"
bmd_series.ttl,rated_frequency_fn,,0.4421350955963135,HUMAN_REVIEW,Low similarity (top_sim=0.442 < MIN_SIM=0.45),LOW_SIM,0.4421350955963135,0.008895337581634521,"[{""id"": ""angular_frequency"", ""sim"": 0.4421}, {""id"": ""frequency"", ""sim"": 0.4332}, {""id"": ""rotational_frequency"", ""sim"": 0.408}, {""id"": ""rated_voltage"", ""sim"": 0.3853}, {""id"": ""naturalFrequency_Hz"", ""sim"": 0.3755}]"
bmd_series.ttl,temperature_adjustment_factor_fT,,0.38636788725852966,NO_MATCH,Low similarity (top_sim=0.386 < MIN_SIM=0.45),LOW_SIM,0.38636788725852966,0.029002994298934937,"[{""id"": ""winding_temperature_rise_K"", ""sim"": 0.3864}, {""id"": ""testTemperature_degC"", ""sim"": 0.3574}, {""id"": ""power_factor"", ""sim"": 0.352}, {""id"": ""safetyFactorFatigue"", ""sim"": 0.3254}, {""id"": ""safetyFactorExtremeYield"", ""sim"": 0.3241}]"
bmd_series.ttl,rated_rms_current_In,rated_current,0.55,ACCEPT,"The OEM variable 'rated_rms_current_In' refers to the rated RMS current of a motor, which aligns with the ontology property 'rated_current'. Both refer to the nominal or rated current value, and the unit (A) matches. The similarity score is the highest among the candidates, supporting this mapping.",LLM,0.5509986877441406,0.04455447196960449,"[{""id"": ""rated_current"", ""sim"": 0.551}, {""id"": ""rated_voltage"", ""sim"": 0.5064}, {""id"": ""rated_output_power"", ""sim"": 0.5049}, {""id"": ""locked_rotor_current"", ""sim"": 0.4819}, {""id"": ""input_power"", ""sim"": 0.4606}]"
bmd_series.ttl,motor_moment_of_inertia_JM,moment_of_inertia,0.5221507549285889,ACCEPT,"Auto by margin (top_sim=0.522, margin=0.075)",AUTO_MARGIN,0.5221507549285889,0.07493516802787781,"[{""id"": ""moment_of_inertia"", ""sim"": 0.5222}, {""id"": ""mass"", ""sim"": 0.4472}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4348}, {""id"": ""torque"", ""sim"": 0.4258}, {""id"": ""locked_rotor_current"", ""sim"": 0.4205}]"
bmd_series.ttl,torque_constant_KT,locked_rotor_torque,0.45,HUMAN_REVIEW,"The variable 'torque_constant_KT' refers to a torque-related parameter, and among the candidates, 'locked_rotor_torque' has the highest similarity score (0.45). While 'torque_constant_KT' typically represents the proportionality constant between current and torque in motors, none of the candidates directly represent a torque constant. 'locked_rotor_torque' is the closest match as it is a specific torque property related to motor operation, but the match is not exact. The confidence is moderate due to the lack of a direct ontology property for torque constant.",LLM,0.4525836706161499,0.0013836324214935303,"[{""id"": ""locked_rotor_torque"", ""sim"": 0.4526}, {""id"": ""breakdown_torque"", ""sim"": 0.4512}, {""id"": ""qEmax_kNm"", ""sim"": 0.4413}, {""id"": ""Qsmax_kNm"", ""sim"": 0.4308}, {""id"": ""torque"", ""sim"": 0.4295}]"
bmd_series.ttl,stator_phase_phase_inductance_Lpp,inductance,0.44,HUMAN_REVIEW,"The OEM variable 'stator_phase_phase_inductance_Lpp' refers to an inductance value related to the stator phase-to-phase measurement, which aligns with the ontology candidate 'inductance'. This candidate has the highest semantic similarity (0.44) among the options and its domain (MotorEquivalentCircuit) is relevant to the context of stator inductance. No other candidate directly relates to inductance.",LLM,0.45268839597702026,0.007848858833312988,"[{""id"": ""locked_rotor_current"", ""sim"": 0.4527}, {""id"": ""inductance"", ""sim"": 0.4448}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4442}, {""id"": ""power_factor"", ""sim"": 0.4271}, {""id"": ""copper_losses"", ""sim"": 0.4265}]"
bmd_series.ttl,max_torque_Mmax,qEmax_kNm,0.54,ACCEPT,"The OEM variable 'max_torque_Mmax' refers to the maximum torque, and among the candidates, 'qEmax_kNm' is described as 'Prime mover maximum torque [kNm]'. This matches both the concept (maximum torque) and the likely domain (prime mover/engine), making it the most appropriate mapping. The similarity score is the highest among the candidates, further supporting this choice.",LLM,0.5369542837142944,0.031717121601104736,"[{""id"": ""qEmax_kNm"", ""sim"": 0.537}, {""id"": ""Qsmax_kNm"", ""sim"": 0.5052}, {""id"": ""Qmax_kNm"", ""sim"": 0.479}, {""id"": ""breakdown_torque"", ""sim"": 0.4661}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4477}]"
bmd_series.ttl,rated_torque_Mn,ratedTorque_kNm,0.53,ACCEPT,"The OEM variable 'rated_torque_Mn' refers to the rated torque, which matches most closely with the ontology property 'ratedTorque_kNm'. This property is specifically defined for components such as Gearbox and Coupling, and its name and context align with the OEM variable. The similarity score is the highest among the candidates, indicating the best match.",LLM,0.5290642976760864,0.007772088050842285,"[{""id"": ""ratedTorque_kNm"", ""sim"": 0.5291}, {""id"": ""ratedTorque_kNm"", ""sim"": 0.5213}, {""id"": ""torque"", ""sim"": 0.5065}, {""id"": ""qEmax_kNm"", ""sim"": 0.4979}, {""id"": ""breakdown_torque"", ""sim"": 0.4974}]"
bmd_series.ttl,rated_speed_nn,nn_rpm,0.85,ACCEPT,"The OEM variable 'rated_speed_nn' most closely matches the ontology candidate 'nn_rpm', as both refer to a nominal or rated speed, typically measured in revolutions per minute (rpm). The other candidates refer to different physical properties (voltage, current, power, air speed) and are less semantically aligned. Despite a lower similarity score, the naming convention and context indicate 'nn_rpm' is the most appropriate mapping.",LLM,0.4690934419631958,0.005445599555969238,"[{""id"": ""rated_voltage"", ""sim"": 0.4691}, {""id"": ""rated_current"", ""sim"": 0.4636}, {""id"": ""rated_output_power"", ""sim"": 0.4593}, {""id"": ""nn_rpm"", ""sim"": 0.4287}, {""id"": ""minimum_air_speed"", ""sim"": 0.4193}]"
bmd_series.ttl,rated_power_Pn,rated_output_power,0.54,ACCEPT,"The OEM variable 'rated_power_Pn' refers to the rated output power of a motor, which matches the ontology candidate 'rated_output_power'. This candidate has the highest similarity score (0.54), its description aligns with the concept of rated power, and it uses the appropriate unit (kW) and source (IEC 60034-1:2022). Other candidates either refer to input power, general power, or power factor, which do not specifically represent the rated output power.",LLM,0.539637565612793,0.043059587478637695,"[{""id"": ""rated_output_power"", ""sim"": 0.5396}, {""id"": ""output_power"", ""sim"": 0.4966}, {""id"": ""input_power"", ""sim"": 0.4813}, {""id"": ""power_factor"", ""sim"": 0.4786}, {""id"": ""power"", ""sim"": 0.4742}]"
bmd_series.ttl,stator_phase_phase_resistance_Rpp,resistance,0.47,HUMAN_REVIEW,"The OEM variable 'stator_phase_phase_resistance_Rpp' refers to the electrical resistance between stator phases, which aligns with the ontology candidate 'resistance'. This candidate has the highest similarity score (0.4735) and its domain is 'MotorEquivalentCircuit', which is appropriate for stator phase resistance. The unit symbol 'ohm' and the IEC source further support the match.",LLM,0.47354233264923096,0.01441037654876709,"[{""id"": ""resistance"", ""sim"": 0.4735}, {""id"": ""locked_rotor_current"", ""sim"": 0.4591}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4541}, {""id"": ""winding_temperature_rise_K"", ""sim"": 0.4383}, {""id"": ""copper_losses"", ""sim"": 0.4366}]"
bmd_series.ttl,rated_voltage_Vn,rated_voltage,0.5606138110160828,ACCEPT,"Auto by margin (top_sim=0.561, margin=0.113)",AUTO_MARGIN,0.5606138110160828,0.1126675009727478,"[{""id"": ""rated_voltage"", ""sim"": 0.5606}, {""id"": ""rated_current"", ""sim"": 0.4479}, {""id"": ""rated_output_power"", ""sim"": 0.4454}, {""id"": ""power_factor"", ""sim"": 0.3923}, {""id"": ""power"", ""sim"": 0.3911}]"
bmd_series.ttl,tau_el,,0.32776111364364624,NO_MATCH,Low similarity (top_sim=0.328 < MIN_SIM=0.45),LOW_SIM,0.32776111364364624,0.007954597473144531,"[{""id"": ""linked_flux"", ""sim"": 0.3278}, {""id"": ""breakdown_torque"", ""sim"": 0.3198}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3182}, {""id"": ""torque"", ""sim"": 0.3103}, {""id"": ""inertiaRatio_Ie_It"", ""sim"": 0.2982}]"
bmd_series.ttl,tau_therm,,0.373881459236145,NO_MATCH,Low similarity (top_sim=0.374 < MIN_SIM=0.45),LOW_SIM,0.373881459236145,0.039056241512298584,"[{""id"": ""winding_temperature_rise_K"", ""sim"": 0.3739}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3348}, {""id"": ""breakdown_torque"", ""sim"": 0.3264}, {""id"": ""atmospheric_pressure_Pa"", ""sim"": 0.3238}, {""id"": ""insulation_thermal_class"", ""sim"": 0.3209}]"
filip.ttl,bearing_torque_coefficient_b,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
filip.ttl,electromagnetic_torque_Te,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
filip.ttl,load_torque_TL,,0.0,SKIPPED_NOT_IN_STANDARD,Skipped (Not found in standard / not defined in ontology),SKIP_LIST,0.0,0.0,[]
filip.ttl,mechanical_speed_omega,angular_frequency,0.85,ACCEPT,"The OEM variable 'mechanical_speed_omega' typically refers to the angular velocity of a rotating component, measured in radians per second (rad/s). Among the candidates, 'angular_frequency' is defined with the unit 'rad/s' and matches the physical meaning of 'omega' in engineering contexts. Other candidates either refer to different physical quantities (e.g., air speed, torque) or use different units (e.g., rpm, rev/s). Therefore, 'angular_frequency' is the most semantically and technically appropriate mapping.",LLM,0.4513278007507324,0.01529356837272644,"[{""id"": ""minimum_air_speed"", ""sim"": 0.4513}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.436}, {""id"": ""rotational_frequency"", ""sim"": 0.4314}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4116}, {""id"": ""angular_frequency"", ""sim"": 0.4112}]"
filip.ttl,synchronous_speed_omega_e,,0.42946237325668335,HUMAN_REVIEW,Low similarity (top_sim=0.429 < MIN_SIM=0.45),LOW_SIM,0.42946237325668335,0.00586247444152832,"[{""id"": ""angular_frequency"", ""sim"": 0.4295}, {""id"": ""rotational_frequency"", ""sim"": 0.4236}, {""id"": ""minimum_air_speed"", ""sim"": 0.421}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.4041}, {""id"": ""frequency"", ""sim"": 0.4012}]"
filip.ttl,slip_frequency_omega_sl,slip_ratio,0.48288989067077637,HUMAN_REVIEW,"Auto by margin (top_sim=0.483, margin=0.067)",AUTO_MARGIN,0.48288989067077637,0.06686431169509888,"[{""id"": ""slip_ratio"", ""sim"": 0.4829}, {""id"": ""angular_frequency"", ""sim"": 0.416}, {""id"": ""rotational_frequency"", ""sim"": 0.3996}, {""id"": ""naturalFrequency_Hz"", ""sim"": 0.3927}, {""id"": ""frequency"", ""sim"": 0.3715}]"
filip.ttl,pole_pairs_p,number_of_poles,0.529553234577179,ACCEPT,"Auto by margin (top_sim=0.530, margin=0.130)",AUTO_MARGIN,0.529553234577179,0.12950044870376587,"[{""id"": ""number_of_poles"", ""sim"": 0.5296}, {""id"": ""power_factor"", ""sim"": 0.4001}, {""id"": ""power"", ""sim"": 0.366}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3575}, {""id"": ""breakdown_torque"", ""sim"": 0.3574}]"
filip.ttl,moment_of_inertia_J,moment_of_inertia,0.5375056862831116,ACCEPT,"Auto by margin (top_sim=0.538, margin=0.121)",AUTO_MARGIN,0.5375056862831116,0.12118774652481079,"[{""id"": ""moment_of_inertia"", ""sim"": 0.5375}, {""id"": ""charpyV_J"", ""sim"": 0.4163}, {""id"": ""inertiaRatio_Ie_It"", ""sim"": 0.4029}, {""id"": ""torque"", ""sim"": 0.3797}, {""id"": ""mass"", ""sim"": 0.376}]"
filip.ttl,stator_current_d_ids,locked_rotor_current,0.5,HUMAN_REVIEW,"The OEM variable 'stator_current_d_ids' refers to stator current, which is most closely related to 'locked_rotor_current' among the candidates. The similarity score is highest for 'locked_rotor_current' (0.504), and it represents a current property in the ontology, matching the type and domain. Other candidates either refer to torque or losses, which are less relevant. Therefore, 'locked_rotor_current' is the best match based on semantic similarity and context.",LLM,0.5040317177772522,0.03987818956375122,"[{""id"": ""locked_rotor_current"", ""sim"": 0.504}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4642}, {""id"": ""rated_current"", ""sim"": 0.4556}, {""id"": ""breakdown_torque"", ""sim"": 0.4492}, {""id"": ""copper_losses"", ""sim"": 0.4273}]"
filip.ttl,stator_current_q_iqs,locked_rotor_current,0.47,HUMAN_REVIEW,"The variable 'stator_current_q_iqs' refers to the q-axis component of the stator current, which is related to the current in the stator windings of an electric motor. Among the candidates, 'locked_rotor_current' is the closest match, as it represents a specific current condition in the stator, and its similarity score is the highest among the options. However, the match is not exact since 'stator_current_q_iqs' is more specific to vector control or dq-axis representation, which is not explicitly covered by the ontology candidates.",LLM,0.472351610660553,0.03076079487800598,"[{""id"": ""locked_rotor_current"", ""sim"": 0.4724}, {""id"": ""rated_current"", ""sim"": 0.4416}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4392}, {""id"": ""breakdown_torque"", ""sim"": 0.4225}, {""id"": ""linked_flux"", ""sim"": 0.4175}]"
filip.ttl,rotor_flux_d_psi_dr,magnetic_flux,0.46,HUMAN_REVIEW,"The OEM variable 'rotor_flux_d_psi_dr' refers to the d-axis component of rotor flux, which is a specific type of magnetic flux in the rotor of an electric machine. Among the candidates, 'magnetic_flux' is the most semantically relevant, as it directly represents the physical quantity of flux (unit: Wb) in the context of a motor equivalent circuit. Although the similarity score is moderate, it is the closest match available.",LLM,0.49158400297164917,0.0019752979278564453,"[{""id"": ""locked_rotor_current"", ""sim"": 0.4916}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4896}, {""id"": ""magnetic_flux"", ""sim"": 0.4619}, {""id"": ""linked_flux"", ""sim"": 0.4436}, {""id"": ""rotational_frequency"", ""sim"": 0.4175}]"
filip.ttl,rotor_flux_q_psi_qr,magnetic_flux,0.47,HUMAN_REVIEW,"The OEM variable 'rotor_flux_q_psi_qr' refers to the quadrature-axis component of rotor flux, which is a type of magnetic flux in the rotor circuit of an electric motor. Among the candidates, 'magnetic_flux' is the closest match conceptually and by similarity score (0.465), as it directly represents magnetic flux in the motor equivalent circuit. The other candidates refer to torque, current, or are less relevant to the concept of rotor flux.",LLM,0.49708765745162964,0.005096793174743652,"[{""id"": ""locked_rotor_torque"", ""sim"": 0.4971}, {""id"": ""locked_rotor_current"", ""sim"": 0.492}, {""id"": ""magnetic_flux"", ""sim"": 0.4651}, {""id"": ""linked_flux"", ""sim"": 0.4539}, {""id"": ""Qsmax_kNm"", ""sim"": 0.4147}]"
filip.ttl,stator_voltage_d_ud,rated_voltage,0.46,HUMAN_REVIEW,"The OEM variable 'stator_voltage_d_ud' refers to a voltage measurement related to the stator, likely in the d-axis (direct axis) of a motor. Among the ontology candidates, 'rated_voltage' is the closest match as it represents a voltage property associated with a motor, with a similarity score of 0.46. The other candidates pertain to torque, current, or flux, which are not directly related to voltage. Therefore, 'rated_voltage' is selected as the best match, though the confidence is moderate due to the lack of axis-specific voltage properties in the ontology.",LLM,0.46239399909973145,0.03477552533149719,"[{""id"": ""rated_voltage"", ""sim"": 0.4624}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4276}, {""id"": ""locked_rotor_current"", ""sim"": 0.4265}, {""id"": ""breakdown_torque"", ""sim"": 0.4116}, {""id"": ""linked_flux"", ""sim"": 0.3998}]"
